,region,sub-region,country,Date,max_temp_avg,min_temp_avg,2010-2015 (millions),2016-2020 (millions)
911,Midwest,East North Central,US,2019-12-01,44.53673,29.925077,0,0
912,Midwest,East North Central,US,2020-01-01,43.038433,28.764698,0,0
913,Midwest,East North Central,US,2020-02-01,44.830307,28.132536,0,0
914,Midwest,East North Central,US,2020-03-01,55.099632,37.56728,0,0
915,Midwest,East North Central,US,2020-04-01,59.88827,40.586918,0,0
916,Midwest,East North Central,US,2020-05-01,69.80334,50.48561,0,0
917,Midwest,East North Central,US,2020-06-01,80.46792,60.878918,0,0
918,Midwest,East North Central,US,2020-07-01,85.53074,66.678604,0,0
919,Midwest,East North Central,US,2020-08-01,83.68024,65.03401,0,0
920,Midwest,East North Central,US,2020-09-01,76.037384,57.46468,0,0
921,Midwest,East North Central,US,2020-10-01,64.476654,47.113594,0,0
922,Midwest,East North Central,US,2020-11-01,56.240623,39.49886,0,0
923,Midwest,East North Central,US,2020-12-01,44.279423,29.150827,0,0
924,Midwest,West North Central,US,2010-01-01,36.937668,22.68431,0,0
925,Midwest,West North Central,US,2010-02-01,38.076675,23.072702,0,0
926,Midwest,West North Central,US,2010-03-01,52.501175,34.194633,0,0
927,Midwest,West North Central,US,2010-04-01,64.33341,44.25436,0,0
928,Midwest,West North Central,US,2010-05-01,71.21372,52.538177,0,0
929,Midwest,West North Central,US,2010-06-01,80.72977,62.77771,0,0
930,Midwest,West North Central,US,2010-07-01,84.79057,66.902374,0,0
931,Midwest,West North Central,US,2010-08-01,83.88784,66.07894,0,0
932,Midwest,West North Central,US,2010-09-01,77.41048,59.109478,0,0
933,Midwest,West North Central,US,2010-10-01,66.02441,48.25433,0,0
934,Midwest,West North Central,US,2010-11-01,52.30418,36.416477,0,0
935,Midwest,West North Central,US,2010-12-01,38.474895,24.863665,0,0
936,Midwest,West North Central,US,2011-01-01,36.313534,21.066587,0,0
937,Midwest,West North Central,US,2011-02-01,42.636295,24.629112,0,0
938,Midwest,West North Central,US,2011-03-01,50.95763,33.4567,0,0
939,Midwest,West North Central,US,2011-04-01,62.267063,43.468475,0,0
940,Midwest,West North Central,US,2011-05-01,69.74315,51.4604,0,0
941,Midwest,West North Central,US,2011-06-01,79.98577,61.15583,0,0
942,Midwest,West North Central,US,2011-07-01,86.217705,67.62363,0,0
943,Midwest,West North Central,US,2011-08-01,84.0087,65.868706,0,0
944,Midwest,West North Central,US,2011-09-01,75.506004,58.293713,0,0
945,Midwest,West North Central,US,2011-10-01,64.195885,47.466927,0,0
946,Midwest,West North Central,US,2011-11-01,53.815475,38.06377,0,0
947,Midwest,West North Central,US,2011-12-01,45.00038,30.273228,0,0
948,Midwest,West North Central,US,2012-01-01,44.223515,27.548407,0,0
949,Midwest,West North Central,US,2012-02-01,46.161205,29.881369,0,0
950,Midwest,West North Central,US,2012-03-01,59.99025,41.062523,0,0
951,Midwest,West North Central,US,2012-04-01,64.24842,44.52936,0,0
952,Midwest,West North Central,US,2012-05-01,74.034744,54.765865,0,0
953,Midwest,West North Central,US,2012-06-01,80.776474,60.855713,0,0
954,Midwest,West North Central,US,2012-07-01,86.77108,68.06401,0,0
955,Midwest,West North Central,US,2012-08-01,83.5526,64.89278,0,0
956,Midwest,West North Central,US,2012-09-01,76.08401,57.84889,0,0
957,Midwest,West North Central,US,2012-10-01,63.75408,47.426395,0,0
958,Midwest,West North Central,US,2012-11-01,52.389538,36.02224,0,0
959,Midwest,West North Central,US,2012-12-01,44.68894,31.060001,0,0
960,Midwest,West North Central,US,2013-01-01,41.34425,25.305923,0,0
961,Midwest,West North Central,US,2013-02-01,42.122578,25.856842,0,0
962,Midwest,West North Central,US,2013-03-01,47.98097,30.25336,0,0
963,Midwest,West North Central,US,2013-04-01,59.575005,40.406654,0,0
964,Midwest,West North Central,US,2013-05-01,70.432755,51.55353,0,0
965,Midwest,West North Central,US,2013-06-01,79.17718,61.410885,0,0
966,Midwest,West North Central,US,2013-07-01,82.80203,66.03761,0,0
967,Midwest,West North Central,US,2013-08-01,81.29429,64.00205,0,0
968,Midwest,West North Central,US,2013-09-01,76.15166,58.593536,0,0
969,Midwest,West North Central,US,2013-10-01,63.6975,47.263817,0,0
970,Midwest,West North Central,US,2013-11-01,50.27936,35.116596,0,0
971,Midwest,West North Central,US,2013-12-01,40.530266,24.921843,0,0
972,Midwest,West North Central,US,2014-01-01,38.565807,20.161634,0,0
973,Midwest,West North Central,US,2014-02-01,39.65571,22.225708,0,0
974,Midwest,West North Central,US,2014-03-01,49.07133,29.145922,0,0
975,Midwest,West North Central,US,2014-04-01,61.239475,41.563713,0,0
976,Midwest,West North Central,US,2014-05-01,71.32786,52.01782,0,0
977,Midwest,West North Central,US,2014-06-01,78.87824,60.82165,0,0
978,Midwest,West North Central,US,2014-07-01,82.224915,64.17704,0,0
979,Midwest,West North Central,US,2014-08-01,80.84622,63.50435,0,0
980,Midwest,West North Central,US,2014-09-01,75.69442,58.238655,0,0
981,Midwest,West North Central,US,2014-10-01,65.801765,49.327496,0,0
982,Midwest,West North Central,US,2014-11-01,48.847008,33.220535,0,0
983,Midwest,West North Central,US,2014-12-01,43.69592,30.92338,0,0
984,Midwest,West North Central,US,2015-01-01,39.75209,23.66708,0,0
985,Midwest,West North Central,US,2015-02-01,38.720665,20.061926,0,0
986,Midwest,West North Central,US,2015-03-01,52.50699,32.869568,0,0
987,Midwest,West North Central,US,2015-04-01,62.449833,43.59965,0,0
988,Midwest,West North Central,US,2015-05-01,72.12955,53.33543,0,0
989,Midwest,West North Central,US,2015-06-01,79.76712,61.935715,0,0
990,Midwest,West North Central,US,2015-07-01,83.077896,65.57139,0,0
991,Midwest,West North Central,US,2015-08-01,82.709694,64.27945,0,0
992,Midwest,West North Central,US,2015-09-01,78.4553,60.464005,0,0
993,Midwest,West North Central,US,2015-10-01,65.45173,49.266983,0,0
994,Midwest,West North Central,US,2015-11-01,54.391712,39.458416,0,0
995,Midwest,West North Central,US,2015-12-01,48.458126,35.103172,0,0
996,Midwest,West North Central,US,2016-01-01,39.274536,24.255241,0,0
997,Midwest,West North Central,US,2016-02-01,45.903133,29.12705,0,0
998,Midwest,West North Central,US,2016-03-01,56.460552,38.427082,0,0
999,Midwest,West North Central,US,2016-04-01,62.170242,43.301945,0,0
1000,Midwest,West North Central,US,2016-05-01,69.73598,51.51915,0,0
1001,Midwest,West North Central,US,2016-06-01,81.57324,62.33277,0,0
1002,Midwest,West North Central,US,2016-07-01,84.93402,66.87448,0,0
1003,Midwest,West North Central,US,2016-08-01,83.35387,66.44628,0,0
1004,Midwest,West North Central,US,2016-09-01,77.273186,60.41224,0,0
1005,Midwest,West North Central,US,2016-10-01,67.37902,50.68877,0,0
1006,Midwest,West North Central,US,2016-11-01,56.796062,40.87989,0,0
1007,Midwest,West North Central,US,2016-12-01,41.26404,27.313189,0,0
1008,Midwest,West North Central,US,2017-01-01,41.90498,28.098434,0,0
1009,Midwest,West North Central,US,2017-02-01,49.888683,32.741917,0,0
1010,Midwest,West North Central,US,2017-03-01,52.841038,34.781094,0,0
1011,Midwest,West North Central,US,2017-04-01,64.13421,45.215446,0,0
1012,Midwest,West North Central,US,2017-05-01,69.75774,51.04952,0,0
1013,Midwest,West North Central,US,2017-06-01,79.35568,60.654152,0,0
1014,Midwest,West North Central,US,2017-07-01,83.95581,65.75623,0,0
1015,Midwest,West North Central,US,2017-08-01,80.32645,63.017067,0,0
1016,Midwest,West North Central,US,2017-09-01,76.14651,58.461975,0,0
1017,Midwest,West North Central,US,2017-10-01,66.55485,49.371624,0,0
1018,Midwest,West North Central,US,2017-11-01,53.514507,37.586212,0,0
1019,Midwest,West North Central,US,2017-12-01,42.017296,27.360903,0,0
1020,Midwest,West North Central,US,2018-01-01,40.195778,23.562857,0,0
1021,Midwest,West North Central,US,2018-02-01,46.72872,29.193977,0,0
1022,Midwest,West North Central,US,2018-03-01,49.48081,32.33441,0,0
1023,Midwest,West North Central,US,2018-04-01,58.484093,38.418507,0,0
1024,Midwest,West North Central,US,2018-05-01,75.25075,55.555325,0,0
1025,Midwest,West North Central,US,2018-06-01,80.67021,61.7048,0,0
1026,Midwest,West North Central,US,2018-07-01,84.311775,65.721565,0,0
1027,Midwest,West North Central,US,2018-08-01,82.67504,65.13591,0,0
1028,Midwest,West North Central,US,2018-09-01,76.80097,60.421917,0,0
1029,Midwest,West North Central,US,2018-10-01,62.845207,47.35394,0,0
1030,Midwest,West North Central,US,2018-11-01,48.028564,33.698154,0,0
1031,Midwest,West North Central,US,2018-12-01,43.19066,29.248796,0,0
1032,Midwest,West North Central,US,2019-01-01,39.73206,24.050486,0,0
1033,Midwest,West North Central,US,2019-02-01,41.84358,25.524523,0,0
1034,Midwest,West North Central,US,2019-03-01,48.798893,30.879896,0,0
1035,Midwest,West North Central,US,2019-04-01,62.269325,43.275093,0,0
1036,Midwest,West North Central,US,2019-05-01,69.7147,51.565434,0,0
1037,Midwest,West North Central,US,2019-06-01,78.176506,59.66433,0,0
1038,Midwest,West North Central,US,2019-07-01,84.53965,65.99333,0,0
1039,Midwest,West North Central,US,2019-08-01,82.84969,64.44682,0,0
1040,Midwest,West North Central,US,2019-09-01,78.86868,60.478626,0,0
1041,Midwest,West North Central,US,2019-10-01,63.40115,46.442154,0,0
1042,Midwest,West North Central,US,2019-11-01,50.071445,33.57839,0,0
1043,Midwest,West North Central,US,2019-12-01,44.53673,29.925077,0,0
1044,Midwest,West North Central,US,2020-01-01,43.038433,28.764698,0,0
1045,Midwest,West North Central,US,2020-02-01,44.830307,28.132536,0,0
1046,Midwest,West North Central,US,2020-03-01,55.099632,37.56728,0,0
1047,Midwest,West North Central,US,2020-04-01,59.88827,40.586918,0,0
1048,Midwest,West North Central,US,2020-05-01,69.80334,50.48561,0,0
1049,Midwest,West North Central,US,2020-06-01,80.46792,60.878918,0,0
1050,Midwest,West North Central,US,2020-07-01,85.53074,66.678604,0,0
1051,Midwest,West North Central,US,2020-08-01,83.68024,65.03401,0,0
1052,Midwest,West North Central,US,2020-09-01,76.037384,57.46468,0,0
1053,Midwest,West North Central,US,2020-10-01,64.476654,47.113594,0,0
1054,Midwest,West North Central,US,2020-11-01,56.240623,39.49886,0,0
1055,Midwest,West North Central,US,2020-12-01,44.279423,29.150827,0,0
1056,Northeast,Middle Atlantic,US,2010-01-01,36.937668,22.68431,0,0
1057,Northeast,Middle Atlantic,US,2010-02-01,38.076675,23.072702,0,0
1058,Northeast,Middle Atlantic,US,2010-03-01,52.501175,34.194633,0,0
1059,Northeast,Middle Atlantic,US,2010-04-01,64.33341,44.25436,0,0
1060,Northeast,Middle Atlantic,US,2010-05-01,71.21372,52.538177,0,0
1061,Northeast,Middle Atlantic,US,2010-06-01,80.72977,62.77771,0,0
1062,Northeast,Middle Atlantic,US,2010-07-01,84.79057,66.902374,0,0
1063,Northeast,Middle Atlantic,US,2010-08-01,83.88784,66.07894,0,0
1064,Northeast,Middle Atlantic,US,2010-09-01,77.41048,59.109478,0,0
1065,Northeast,Middle Atlantic,US,2010-10-01,66.02441,48.25433,0,0
1066,Northeast,Middle Atlantic,US,2010-11-01,52.30418,36.416477,0,0
1067,Northeast,Middle Atlantic,US,2010-12-01,38.474895,24.863665,0,0
1068,Northeast,Middle Atlantic,US,2011-01-01,36.313534,21.066587,0,0
1069,Northeast,Middle Atlantic,US,2011-02-01,42.636295,24.629112,0,0
1070,Northeast,Middle Atlantic,US,2011-03-01,50.95763,33.4567,0,0
1071,Northeast,Middle Atlantic,US,2011-04-01,62.267063,43.468475,0,0
1072,Northeast,Middle Atlantic,US,2011-05-01,69.74315,51.4604,0,0
1073,Northeast,Middle Atlantic,US,2011-06-01,79.98577,61.15583,0,0
1074,Northeast,Middle Atlantic,US,2011-07-01,86.217705,67.62363,0,0
1075,Northeast,Middle Atlantic,US,2011-08-01,84.0087,65.868706,0,0
1076,Northeast,Middle Atlantic,US,2011-09-01,75.506004,58.293713,0,0
1077,Northeast,Middle Atlantic,US,2011-10-01,64.195885,47.466927,0,0
1078,Northeast,Middle Atlantic,US,2011-11-01,53.815475,38.06377,0,0
1079,Northeast,Middle Atlantic,US,2011-12-01,45.00038,30.273228,0,0
1080,Northeast,Middle Atlantic,US,2012-01-01,44.223515,27.548407,0,0
1081,Northeast,Middle Atlantic,US,2012-02-01,46.161205,29.881369,0,0
1082,Northeast,Middle Atlantic,US,2012-03-01,59.99025,41.062523,0,0
1083,Northeast,Middle Atlantic,US,2012-04-01,64.24842,44.52936,0,0
1084,Northeast,Middle Atlantic,US,2012-05-01,74.034744,54.765865,0,0
1085,Northeast,Middle Atlantic,US,2012-06-01,80.776474,60.855713,0,0
1086,Northeast,Middle Atlantic,US,2012-07-01,86.77108,68.06401,0,0
1087,Northeast,Middle Atlantic,US,2012-08-01,83.5526,64.89278,0,0
1088,Northeast,Middle Atlantic,US,2012-09-01,76.08401,57.84889,0,0
1089,Northeast,Middle Atlantic,US,2012-10-01,63.75408,47.426395,0,0
1090,Northeast,Middle Atlantic,US,2012-11-01,52.389538,36.02224,0,0
1091,Northeast,Middle Atlantic,US,2012-12-01,44.68894,31.060001,0,0
1092,Northeast,Middle Atlantic,US,2013-01-01,41.34425,25.305923,0,0
1093,Northeast,Middle Atlantic,US,2013-02-01,42.122578,25.856842,0,0
1094,Northeast,Middle Atlantic,US,2013-03-01,47.98097,30.25336,0,0
1095,Northeast,Middle Atlantic,US,2013-04-01,59.575005,40.406654,0,0
1096,Northeast,Middle Atlantic,US,2013-05-01,70.432755,51.55353,0,0
1097,Northeast,Middle Atlantic,US,2013-06-01,79.17718,61.410885,0,0
1098,Northeast,Middle Atlantic,US,2013-07-01,82.80203,66.03761,0,0
1099,Northeast,Middle Atlantic,US,2013-08-01,81.29429,64.00205,0,0
1100,Northeast,Middle Atlantic,US,2013-09-01,76.15166,58.593536,0,0
1101,Northeast,Middle Atlantic,US,2013-10-01,63.6975,47.263817,0,0
1102,Northeast,Middle Atlantic,US,2013-11-01,50.27936,35.116596,0,0
1103,Northeast,Middle Atlantic,US,2013-12-01,40.530266,24.921843,0,0
1104,Northeast,Middle Atlantic,US,2014-01-01,38.565807,20.161634,0,0
1105,Northeast,Middle Atlantic,US,2014-02-01,39.65571,22.225708,0,0
1106,Northeast,Middle Atlantic,US,2014-03-01,49.07133,29.145922,0,0
1107,Northeast,Middle Atlantic,US,2014-04-01,61.239475,41.563713,0,0
1108,Northeast,Middle Atlantic,US,2014-05-01,71.32786,52.01782,0,0
1109,Northeast,Middle Atlantic,US,2014-06-01,78.87824,60.82165,0,0
1110,Northeast,Middle Atlantic,US,2014-07-01,82.224915,64.17704,0,0
1111,Northeast,Middle Atlantic,US,2014-08-01,80.84622,63.50435,0,0
1112,Northeast,Middle Atlantic,US,2014-09-01,75.69442,58.238655,0,0
1113,Northeast,Middle Atlantic,US,2014-10-01,65.801765,49.327496,0,0
1114,Northeast,Middle Atlantic,US,2014-11-01,48.847008,33.220535,0,0
1115,Northeast,Middle Atlantic,US,2014-12-01,43.69592,30.92338,0,0
1116,Northeast,Middle Atlantic,US,2015-01-01,39.75209,23.66708,0,0
1117,Northeast,Middle Atlantic,US,2015-02-01,38.720665,20.061926,0,0
1118,Northeast,Middle Atlantic,US,2015-03-01,52.50699,32.869568,0,0
1119,Northeast,Middle Atlantic,US,2015-04-01,62.449833,43.59965,0,0
1120,Northeast,Middle Atlantic,US,2015-05-01,72.12955,53.33543,0,0
1121,Northeast,Middle Atlantic,US,2015-06-01,79.76712,61.935715,0,0
1122,Northeast,Middle Atlantic,US,2015-07-01,83.077896,65.57139,0,0
1123,Northeast,Middle Atlantic,US,2015-08-01,82.709694,64.27945,0,0
1124,Northeast,Middle Atlantic,US,2015-09-01,78.4553,60.464005,0,0
1125,Northeast,Middle Atlantic,US,2015-10-01,65.45173,49.266983,0,0
1126,Northeast,Middle Atlantic,US,2015-11-01,54.391712,39.458416,0,0
1127,Northeast,Middle Atlantic,US,2015-12-01,48.458126,35.103172,0,0
1128,Northeast,Middle Atlantic,US,2016-01-01,39.274536,24.255241,0,0
1129,Northeast,Middle Atlantic,US,2016-02-01,45.903133,29.12705,0,0
1130,Northeast,Middle Atlantic,US,2016-03-01,56.460552,38.427082,0,0
1131,Northeast,Middle Atlantic,US,2016-04-01,62.170242,43.301945,0,0
1132,Northeast,Middle Atlantic,US,2016-05-01,69.73598,51.51915,0,0
1133,Northeast,Middle Atlantic,US,2016-06-01,81.57324,62.33277,0,0
1134,Northeast,Middle Atlantic,US,2016-07-01,84.93402,66.87448,0,0
1135,Northeast,Middle Atlantic,US,2016-08-01,83.35387,66.44628,0,0
1136,Northeast,Middle Atlantic,US,2016-09-01,77.273186,60.41224,0,0
1137,Northeast,Middle Atlantic,US,2016-10-01,67.37902,50.68877,0,0
1138,Northeast,Middle Atlantic,US,2016-11-01,56.796062,40.87989,0,0
1139,Northeast,Middle Atlantic,US,2016-12-01,41.26404,27.313189,0,0
1140,Northeast,Middle Atlantic,US,2017-01-01,41.90498,28.098434,0,0
1141,Northeast,Middle Atlantic,US,2017-02-01,49.888683,32.741917,0,0
1142,Northeast,Middle Atlantic,US,2017-03-01,52.841038,34.781094,0,0
1143,Northeast,Middle Atlantic,US,2017-04-01,64.13421,45.215446,0,0
1144,Northeast,Middle Atlantic,US,2017-05-01,69.75774,51.04952,0,0
1145,Northeast,Middle Atlantic,US,2017-06-01,79.35568,60.654152,0,0
1146,Northeast,Middle Atlantic,US,2017-07-01,83.95581,65.75623,0,0
1147,Northeast,Middle Atlantic,US,2017-08-01,80.32645,63.017067,0,0
1148,Northeast,Middle Atlantic,US,2017-09-01,76.14651,58.461975,0,0
1149,Northeast,Middle Atlantic,US,2017-10-01,66.55485,49.371624,0,0
1150,Northeast,Middle Atlantic,US,2017-11-01,53.514507,37.586212,0,0
1151,Northeast,Middle Atlantic,US,2017-12-01,42.017296,27.360903,0,0
1152,Northeast,Middle Atlantic,US,2018-01-01,40.195778,23.562857,0,0
1153,Northeast,Middle Atlantic,US,2018-02-01,46.72872,29.193977,0,0
1154,Northeast,Middle Atlantic,US,2018-03-01,49.48081,32.33441,0,0
1155,Northeast,Middle Atlantic,US,2018-04-01,58.484093,38.418507,0,0
1156,Northeast,Middle Atlantic,US,2018-05-01,75.25075,55.555325,0,0
1157,Northeast,Middle Atlantic,US,2018-06-01,80.67021,61.7048,0,0
1158,Northeast,Middle Atlantic,US,2018-07-01,84.311775,65.721565,0,0
1159,Northeast,Middle Atlantic,US,2018-08-01,82.67504,65.13591,0,0
1160,Northeast,Middle Atlantic,US,2018-09-01,76.80097,60.421917,0,0
1161,Northeast,Middle Atlantic,US,2018-10-01,62.845207,47.35394,0,0
1162,Northeast,Middle Atlantic,US,2018-11-01,48.028564,33.698154,0,0
1163,Northeast,Middle Atlantic,US,2018-12-01,43.19066,29.248796,0,0
1164,Northeast,Middle Atlantic,US,2019-01-01,39.73206,24.050486,0,0
1165,Northeast,Middle Atlantic,US,2019-02-01,41.84358,25.524523,0,0
1166,Northeast,Middle Atlantic,US,2019-03-01,48.798893,30.879896,0,0
1167,Northeast,Middle Atlantic,US,2019-04-01,62.269325,43.275093,0,0
1168,Northeast,Middle Atlantic,US,2019-05-01,69.7147,51.565434,0,0
1169,Northeast,Middle Atlantic,US,2019-06-01,78.176506,59.66433,0,0
1170,Northeast,Middle Atlantic,US,2019-07-01,84.53965,65.99333,0,0
1171,Northeast,Middle Atlantic,US,2019-08-01,82.84969,64.44682,0,0
1172,Northeast,Middle Atlantic,US,2019-09-01,78.86868,60.478626,0,0
1173,Northeast,Middle Atlantic,US,2019-10-01,63.40115,46.442154,0,0
1174,Northeast,Middle Atlantic,US,2019-11-01,50.071445,33.57839,0,0
1175,Northeast,Middle Atlantic,US,2019-12-01,44.53673,29.925077,0,0
1176,Northeast,Middle Atlantic,US,2020-01-01,43.038433,28.764698,0,0
1177,Northeast,Middle Atlantic,US,2020-02-01,44.830307,28.132536,0,0
1178,Northeast,Middle Atlantic,US,2020-03-01,55.099632,37.56728,0,0
1179,Northeast,Middle Atlantic,US,2020-04-01,59.88827,40.586918,0,0
1180,Northeast,Middle Atlantic,US,2020-05-01,69.80334,50.48561,0,0
1181,Northeast,Middle Atlantic,US,2020-06-01,80.46792,60.878918,0,0
1182,Northeast,Middle Atlantic,US,2020-07-01,85.53074,66.678604,0,0
1183,Northeast,Middle Atlantic,US,2020-08-01,83.68024,65.03401,0,0
1184,Northeast,Middle Atlantic,US,2020-09-01,76.037384,57.46468,0,0
1185,Northeast,Middle Atlantic,US,2020-10-01,64.476654,47.113594,0,0
1186,Northeast,Middle Atlantic,US,2020-11-01,56.240623,39.49886,0,0
1187,Northeast,Middle Atlantic,US,2020-12-01,44.279423,29.150827,0,0
